Timestamp;Global_Avg
2019-01-01 03:24:00;-0.701
2019-01-01 03:25:00;-0.701
2019-01-01 03:26:00;-0.701
2019-01-01 03:27:00;-0.701
2019-01-01 03:28:00;-0.6920000000000001
2019-01-01 03:29:00;-0.456
2019-01-01 03:30:00;-0.35600000000000004
2019-01-01 03:31:00;-0.429
2019-01-01 03:32:00;-0.701
2019-01-01 03:33:00;-0.701
2019-01-01 03:34:00;-0.701
2019-01-01 03:35:00;-0.7040000000000001
2019-01-01 03:36:00;-0.981
2019-01-01 03:37:00;-0.833
2019-01-01 03:38:00;-0.765
2019-01-01 03:39:00;-0.71
2019-01-01 03:40:00;-0.7040000000000001
2019-01-01 03:41:00;-0.701
2019-01-01 03:42:00;-0.958
2019-01-01 03:43:00;-0.9079999999999999
2019-01-01 03:44:00;-0.7040000000000001
2019-01-01 03:45:00;-0.701
2019-01-01 03:46:00;-0.701
2019-01-01 03:47:00;-0.701
2019-01-01 03:48:00;-0.713
2019-01-01 03:49:00;-0.792
2019-01-01 03:50:00;-0.821
2019-01-01 03:51:00;-1.052
2019-01-01 03:52:00;-0.83
2019-01-01 03:53:00;-0.9229999999999999
2019-01-01 03:54:00;-0.903
2019-01-01 03:55:00;-0.792
2019-01-01 03:56:00;-0.7070000000000001
2019-01-01 03:57:00;-0.745
2019-01-01 03:58:00;-0.9259999999999999
2019-01-01 03:59:00;-1.031
2019-01-01 04:00:00;-1.052
2019-01-01 04:01:00;-0.99
2019-01-01 04:02:00;-0.879
2019-01-01 04:03:00;-0.6779999999999999
2019-01-01 04:04:00;-0.6890000000000001
2019-01-01 04:05:00;-0.7040000000000001
2019-01-01 04:06:00;-0.698
2019-01-01 04:07:00;-0.701
2019-01-01 04:08:00;-0.701
2019-01-01 04:09:00;-0.698
2019-01-01 04:10:00;-0.698
2019-01-01 04:11:00;-0.701
2019-01-01 04:12:00;-0.605
2019-01-01 04:13:00;-0.6659999999999999
2019-01-01 04:14:00;-0.485
2019-01-01 04:15:00;-0.359
2019-01-01 04:16:00;-0.35100000000000003
2019-01-01 04:17:00;-0.353
2019-01-01 04:18:00;-0.365
2019-01-01 04:19:00;-0.684
2019-01-01 04:20:00;-0.701
2019-01-01 04:21:00;-0.701
2019-01-01 04:22:00;-0.698
2019-01-01 04:23:00;-0.701
2019-01-01 04:24:00;-0.7040000000000001
2019-01-01 04:25:00;-0.701
2019-01-01 04:26:00;-0.701
2019-01-01 04:27:00;-0.701
2019-01-01 04:28:00;-0.701
2019-01-01 04:29:00;-0.7040000000000001
2019-01-01 04:30:00;-0.698
2019-01-01 04:31:00;-0.6890000000000001
2019-01-01 04:32:00;-0.701
2019-01-01 04:33:00;-0.7070000000000001
2019-01-01 04:34:00;-0.7040000000000001
2019-01-01 04:35:00;-0.701
2019-01-01 04:36:00;-0.701
2019-01-01 04:37:00;-0.701
2019-01-01 04:38:00;-0.698
2019-01-01 04:39:00;-0.616
2019-01-01 04:40:00;-0.523
2019-01-01 04:41:00;-0.45899999999999996
2019-01-01 04:42:00;-0.35600000000000004
2019-01-01 04:43:00;-0.409
2019-01-01 04:44:00;-0.672
2019-01-01 04:45:00;-0.672
2019-01-01 04:46:00;-0.701
2019-01-01 04:47:00;-0.701
2019-01-01 04:48:00;-0.7040000000000001
2019-01-01 04:49:00;-0.701
2019-01-01 04:50:00;-0.701
2019-01-01 04:51:00;-0.698
2019-01-01 04:52:00;-0.698
2019-01-01 04:53:00;-0.701
2019-01-01 04:54:00;-0.698
2019-01-01 04:55:00;-0.701
2019-01-01 04:56:00;-0.701
2019-01-01 04:57:00;-0.701
2019-01-01 04:58:00;-0.701
2019-01-01 04:59:00;-0.701
2019-01-01 05:00:00;-0.701
2019-01-01 05:01:00;-0.698
2019-01-01 05:02:00;-0.491
2019-01-01 05:03:00;-0.359
2019-01-01 05:04:00;-0.353
2019-01-01 05:05:00;-0.353
2019-01-01 05:06:00;-0.386
2019-01-01 05:07:00;-0.467
2019-01-01 05:08:00;-0.684
2019-01-01 05:09:00;-0.695
2019-01-01 05:10:00;-0.701
2019-01-01 05:11:00;-0.701
2019-01-01 05:12:00;-0.701
2019-01-01 05:13:00;-0.701
2019-01-01 05:14:00;-0.701
2019-01-01 05:15:00;-0.701
