Timestamp;Global_Avg
2019-01-01 17:10:00;241.84
2019-01-01 17:15:00;227.37999999999997
2019-01-01 17:20:00;224.48000000000002
2019-01-01 17:25:00;240.38000000000002
2019-01-01 17:30:00;266.86
2019-01-01 17:35:00;294.0
2019-01-01 17:40:00;317.24
2019-01-01 17:45:00;336.7
2019-01-01 17:50:00;356.08
2019-01-01 17:55:00;380.41999999999996
2019-01-01 18:00:00;425.08000000000004
2019-01-01 18:05:00;400.4
2019-01-01 18:10:00;290.34000000000003
2019-01-01 18:15:00;279.38
2019-01-01 18:20:00;360.76000000000005
2019-01-01 18:25:00;420.4200000000001
2019-01-01 18:30:00;370.24000000000007
2019-01-01 18:35:00;324.88
2019-01-01 18:40:00;302.38
2019-01-01 18:45:00;266.38
2019-01-01 18:50:00;281.68
2019-01-01 18:55:00;243.06
2019-01-01 19:00:00;238.7
2019-01-01 19:05:00;244.9
2019-01-01 19:10:00;247.95999999999998
2019-01-01 19:15:00;242.13999999999996
2019-01-01 19:20:00;214.0
2019-01-01 19:25:00;185.48
2019-01-01 19:30:00;175.14000000000001
2019-01-01 19:35:00;173.64
2019-01-01 19:40:00;174.4
2019-01-01 19:45:00;180.38
2019-01-01 19:50:00;199.76
2019-01-01 19:55:00;207.57999999999998
2019-01-01 20:00:00;243.42
2019-01-01 20:05:00;295.56
2019-01-01 20:10:00;287.88
2019-01-01 20:15:00;240.14000000000001
2019-01-01 20:20:00;241.14000000000001
2019-01-01 20:25:00;205.68
2019-01-01 20:30:00;221.38000000000002
2019-01-01 20:35:00;203.54000000000002
2019-01-01 20:40:00;189.68
2019-01-01 20:45:00;172.12000000000003
2019-01-01 20:50:00;142.1
2019-01-01 20:55:00;129.82
2019-01-01 21:00:00;154.16
2019-01-01 21:05:00;102.52000000000001
2019-01-01 21:10:00;71.22599999999998
2019-01-01 21:15:00;59.174
2019-01-01 21:20:00;56.056
2019-01-01 21:25:00;30.829999999999995
2019-01-01 21:30:00;24.204
2019-01-01 21:35:00;22.564
2019-01-01 21:40:00;11.2706
2019-01-01 21:45:00;1.5681999999999998
2019-01-01 21:50:00;0.11979999999999999
2019-01-01 21:55:00;-0.3036
2019-01-01 22:00:00;-0.3766
2019-01-01 22:05:00;-0.49379999999999996
2019-01-01 22:10:00;-0.39020000000000005
2019-01-01 22:15:00;-0.7202
2019-01-01 22:20:00;-1.2360000000000002
2019-01-01 22:25:00;-1.052
2019-01-01 22:30:00;-1.0670000000000002
2019-01-01 22:35:00;-1.0532
2019-01-01 22:40:00;-0.9092
2019-01-01 22:45:00;-0.4502
2019-01-01 22:50:00;-0.3524
2019-01-01 22:55:00;-0.3632
2019-01-01 23:00:00;-0.575
2019-01-01 23:05:00;-0.4504
2019-01-01 23:10:00;-0.7746
2019-01-01 23:15:00;-1.012
2019-01-01 23:20:00;-1.0536
2019-01-01 23:25:00;-0.8648
2019-01-01 23:30:00;-0.6833999999999999
2019-01-01 23:35:00;-0.7687999999999999
2019-01-01 23:40:00;-0.7214
2019-01-01 23:45:00;-0.7022
2019-01-01 23:50:00;-0.6956
2019-01-01 23:55:00;-0.5338
